,StudentID,Preferences,Q0,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,V_Score,R_Score,A_Score,K_Score,Preferred_Style,Visual,Auditorial,Reading,Kinesthetic
244,245,"V, K, A, R",0.5,1.0,0.75,0.75,0.25,0.75,0.75,0.75,0.0,0.5,1.0,0.5,0.75,0.75,0.75,0.5,1.0,0.5,0.75,0.75,0.5,1.0,1.0,0.75,0.75,1.0,1.0,0.5,6.5,1.5,4.25,6.0,V,0.7777777777777778,0.85,0.6666666666666666,0.5909090909090909
245,246,0.75,0.5,0.5,0.5,0.0,0.75,0.75,0.0,0.0,0.0,0.25,0.5,0.5,1.0,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.25,1.0,0.5,0.5,1.0,0.25,0.5,0.5,3.25,1.0,3.25,4.5,K,0.4166666666666667,0.75,0.3333333333333333,0.4090909090909091
246,247,"K, R",0.75,0.5,0.0,1.0,0.75,0.5,1.0,0.0,0.75,0.75,0.75,1.0,1.0,0.25,0.0,1.0,0.5,1.0,0.5,0.0,0.5,0.5,0.0,0.25,0.75,0.75,0.5,0.25,2.5,2.0,2.0,8.0,K,0.3888888888888889,0.4,0.6666666666666666,0.7272727272727273
247,248,"R, A",0.0,0.5,0.75,0.75,0.5,1.0,0.5,0.75,0.5,0.5,0.5,0.25,0.5,0.25,0.5,0.25,0.5,0.75,0.5,0.5,0.5,0.75,0.75,0.25,0.75,0.25,0.5,1.0,4.0,2.25,3.5,4.25,K,0.5,0.7,0.75,0.4318181818181818
248,249,"R, V, K, A",0.5,0.75,0.5,0.5,0.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.75,0.5,1.0,0.75,1.0,0.0,1.0,0.75,0.5,1.0,0.75,0.75,0.0,6.25,2.0,4.25,8.0,K,0.6944444444444444,0.85,0.6666666666666666,0.7272727272727273
249,250,"R, V, K, A",0.75,1.0,0.75,0.75,0.5,0.75,0.75,0.5,0.75,1.0,1.0,0.75,0.75,0.75,1.0,1.0,1.0,0.75,1.0,0.75,1.0,0.0,1.0,0.75,0.75,1.0,1.0,1.0,7.75,2.25,3.25,9.0,K,0.9166666666666666,0.65,0.75,0.8181818181818182
250,251,"R, K",0.75,0.5,1.0,0.75,0.75,0.25,0.75,0.0,0.75,0.75,1.0,1.0,1.0,0.75,0.0,0.25,0.25,1.0,0.0,0.5,0.25,0.75,0.5,0.75,0.25,1.0,0.25,0.5,1.5,2.75,2.5,8.5,K,0.2222222222222222,0.5,0.9166666666666666,0.8181818181818182
251,252,"K, A, R",0.25,0.5,0.75,0.25,0.75,1.0,0.75,0.0,1.0,0.75,1.0,0.5,1.0,1.0,0.0,0.5,0.25,1.0,0.75,0.5,0.5,0.75,1.0,0.75,1.0,1.0,0.25,0.75,3.25,2.0,4.5,8.75,K,0.3611111111111111,0.9,0.6666666666666666,0.7954545454545454
252,253,"R, A, V",1.0,0.75,0.5,0.75,0.25,0.0,0.75,1.0,0.25,0.0,0.5,0.0,0.0,0.5,0.5,1.0,0.0,0.75,0.5,0.25,0.75,0.0,0.75,0.75,1.0,0.5,1.0,0.25,5.75,2.0,2.5,4.0,V,0.6388888888888888,0.5,0.6666666666666666,0.36363636363636365
253,254,"K, R, V",0.75,1.0,1.0,0.75,0.5,0.5,1.0,0.75,1.0,0.0,0.25,0.75,0.5,1.0,0.0,0.75,0.75,0.5,0.25,1.0,0.75,0.5,0.25,0.5,0.5,1.0,0.0,0.75,5.25,2.25,2.25,7.0,K,0.5833333333333334,0.45,0.75,0.6818181818181818
254,255,"K, R, A, V",1.0,1.0,1.0,0.75,0.75,1.0,1.0,0.75,1.0,1.0,0.75,0.75,1.0,1.0,1.0,1.0,0.5,0.75,0.75,0.75,0.5,1.0,1.0,1.0,0.75,1.0,1.0,1.0,7.25,2.5,4.75,10.25,K,0.8055555555555556,0.95,0.8333333333333334,0.9318181818181818
255,256,"A, K, R",0.75,0.5,0.75,0.75,1.0,0.75,0.75,1.0,0.75,0.75,1.0,1.0,1.0,0.75,0.5,0.5,0.5,0.75,1.0,0.75,0.5,0.75,0.75,1.0,0.75,1.0,0.25,0.75,5.5,2.25,4.0,9.5,K,0.6111111111111112,0.8,0.75,0.8636363636363636
256,257,"K, R, V, A",1.0,0.75,0.75,1.0,1.0,0.75,0.0,1.0,0.75,1.0,0.75,0.75,1.0,0.5,0.75,0.5,1.0,0.75,1.0,1.0,0.75,1.0,0.75,1.0,1.0,0.75,0.5,1.0,6.75,2.5,4.5,8.0,K,0.8055555555555556,0.9,0.8333333333333334,0.7727272727272727
257,258,"A, V",0.5,0.75,0.0,0.5,0.0,0.75,1.0,1.0,0.5,0.25,0.75,0.5,0.5,0.0,0.5,1.0,0.75,0.25,1.0,1.0,1.0,0.75,0.75,0.75,0.5,0.5,1.0,0.5,7.5,0.75,3.5,4.5,V,0.8888888888888888,0.7,0.25,0.45454545454545453
258,259,"R, K",0.5,0.25,0.5,1.0,1.0,0.75,0.75,0.5,0.75,0.75,1.0,0.75,0.75,0.5,0.75,0.5,0.0,0.75,0.5,0.0,0.25,0.5,0.25,0.5,0.5,0.75,0.25,0.75,3.0,1.75,2.5,8.25,K,0.3333333333333333,0.5,0.75,0.75
259,260,"K, A",0.75,0.5,0.75,0.5,0.5,0.0,0.75,0.5,0.5,1.0,1.0,0.0,1.0,0.75,0.75,0.0,0.0,1.0,0.0,0.75,0.5,1.0,0.5,0.5,0.75,0.75,0.5,1.0,3.5,2.25,2.75,8.0,K,0.3888888888888889,0.55,0.75,0.7272727272727273
260,261,"R, V, K",0.75,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.75,0.75,0.25,0.0,0.5,0.0,0.5,0.0,1.0,0.75,0.75,1.0,0.0,0.5,0.5,0.5,0.75,0.75,0.75,1.0,5.0,2.25,1.75,5.75,K,0.6111111111111112,0.55,0.75,0.5681818181818182
261,262,"V, A, R, K",1.0,0.75,0.75,1.0,0.75,0.5,0.5,0.5,1.0,0.75,1.0,0.75,1.0,1.0,1.0,0.75,1.0,0.75,1.0,0.75,1.0,0.75,1.0,1.0,1.0,0.5,0.5,0.5,7.25,2.5,4.25,8.25,K,0.8055555555555556,0.85,0.8333333333333334,0.7954545454545454
262,263,"K, A, R, V",0.75,1.0,1.0,0.5,0.75,0.75,0.5,1.0,0.75,0.0,0.75,0.25,0.75,0.75,0.75,0.75,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,0.75,1.0,6.75,2.5,3.75,7.25,K,0.75,0.75,0.8333333333333334,0.6590909090909091
263,264,"K, V",1.0,0.5,0.5,0.0,0.5,0.0,1.0,0.75,0.75,1.0,1.0,1.0,0.0,0.75,1.0,0.75,0.75,0.5,1.0,0.0,1.0,0.5,0.5,0.25,0.25,0.75,0.5,1.0,5.25,1.0,1.5,8.75,K,0.6944444444444444,0.3,0.3333333333333333,0.7954545454545454
264,265,"R, K, V",1.0,1.0,0.75,1.0,0.25,0.0,0.75,1.0,0.5,0.5,1.0,1.0,1.0,0.75,0.75,0.75,1.0,1.0,0.75,0.5,1.0,0.75,0.5,0.5,0.0,0.5,0.0,0.75,6.25,2.75,1.75,7.5,K,0.75,0.35,0.9166666666666666,0.7272727272727273
265,266,"R, K, A, V",1.0,0.75,1.0,1.0,1.0,1.0,0.75,0.75,0.0,1.0,0.25,0.75,0.5,0.0,0.75,1.0,0.75,1.0,0.5,1.0,0.5,1.0,0.5,0.75,1.0,1.0,1.0,1.0,7.0,3.0,4.25,7.25,K,0.7777777777777778,0.85,1.0,0.6590909090909091
266,267,"A, K, V, R",1.0,0.75,0.75,1.0,0.75,0.0,1.0,1.0,0.75,1.0,0.75,0.75,0.75,0.75,0.0,0.0,1.0,0.75,0.25,1.0,0.75,1.0,0.75,1.0,0.25,1.0,0.25,0.75,5.0,2.5,3.0,9.25,K,0.5555555555555556,0.6,0.8333333333333334,0.8409090909090909
267,268,V,0.75,1.0,0.0,0.75,0.5,0.0,1.0,1.0,0.5,0.25,0.5,0.5,0.5,0.25,1.0,1.0,1.0,0.5,0.5,0.75,1.0,0.75,0.25,0.0,0.0,0.25,0.75,0.25,8.0,1.25,1.0,4.75,V,0.8888888888888888,0.2,0.4166666666666667,0.4772727272727273
268,269,"A, R, V",0.5,0.75,0.75,0.75,0.75,0.75,0.0,0.75,0.5,0.25,0.25,0.25,0.25,0.5,0.5,0.75,1.0,1.0,1.0,0.75,1.0,1.0,0.75,0.5,0.75,0.25,0.5,0.75,6.5,2.5,3.75,4.25,V,0.7777777777777778,0.75,0.8333333333333334,0.38636363636363635
269,270,"K, A, R, V",0.75,1.0,0.5,1.0,1.0,0.75,0.5,0.75,1.0,0.5,1.0,0.75,0.75,0.75,0.25,1.0,0.5,0.75,0.25,1.0,0.75,1.0,1.0,0.75,0.5,0.0,0.75,0.75,6.25,2.25,4.0,7.75,K,0.6944444444444444,0.8,0.75,0.7045454545454546
270,271,"R, V, K",0.75,1.0,1.0,0.25,0.75,0.5,1.0,0.25,0.75,0.75,0.75,1.0,0.75,1.0,1.0,0.75,1.0,0.75,0.5,0.5,1.0,0.75,0.75,0.75,1.0,1.0,0.25,1.0,5.25,2.0,3.75,9.5,K,0.6944444444444444,0.75,0.6666666666666666,0.8636363636363636
271,272,"V, A, R",0.75,1.0,0.75,1.0,0.0,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.0,0.5,1.0,0.75,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.5,0.5,1.0,0.25,8.25,2.75,4.25,4.5,V,0.9166666666666666,0.85,0.9166666666666666,0.4090909090909091
272,273,0.75,0.0,0.0,0.5,0.0,0.5,0.75,0.5,0.75,0.25,0.75,0.25,0.0,0.25,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0.5,1.0,0.75,0.5,0.75,0.5,0.25,0.25,3.75,1.0,3.75,3.75,"V, A, K",0.4166666666666667,0.75,0.3333333333333333,0.3409090909090909
273,274,"A, R, V, K",1.0,0.75,0.75,0.75,0.75,1.0,0.25,1.0,1.0,0.5,0.5,0.75,0.75,1.0,0.75,0.75,0.5,1.0,0.75,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.5,0.75,6.5,2.5,4.75,7.75,K,0.7777777777777778,0.95,0.8333333333333334,0.75
274,275,"V, A, K, R",0.0,0.25,0.0,0.0,0.75,0.5,1.0,1.0,0.75,0.75,0.75,1.0,1.0,0.75,0.75,0.75,0.5,0.75,0.75,0.75,1.0,1.0,0.75,0.75,1.0,1.0,1.0,0.75,6.75,0.75,4.0,8.5,K,0.75,0.8,0.25,0.7727272727272727
275,276,V,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,0.75,0.25,0.5,0.5,0.0,0.5,0.75,0.5,0.75,0.0,0.5,1.0,0.75,0.5,0.25,0.5,1.0,0.75,1.0,0.0,6.0,0.0,2.75,3.25,V,0.7222222222222222,0.55,0.0,0.38636363636363635
276,277,"A, V, R, K",0.5,0.75,0.75,0.75,1.0,1.0,1.0,0.75,0.75,0.75,1.0,0.75,1.0,0.5,0.0,1.0,1.0,0.25,0.0,0.75,1.0,0.75,0.5,1.0,0.75,1.0,1.0,0.75,6.25,1.75,3.5,8.0,K,0.6944444444444444,0.8,0.5833333333333334,0.8181818181818182
277,278,K,0.75,0.5,0.25,0.0,1.0,0.25,0.25,0.75,0.75,0.5,1.0,1.0,0.5,1.0,1.0,0.25,0.5,0.0,0.5,0.25,0.5,0.25,0.0,0.5,0.5,1.0,0.0,0.75,3.75,0.25,1.5,7.5,K,0.4722222222222222,0.3,0.08333333333333333,0.7727272727272727
278,279,R,0.5,0.75,0.75,1.0,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.75,0.75,0.5,0.5,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.25,4.5,2.25,2.5,3.25,V,0.6111111111111112,0.5,0.75,0.29545454545454547
279,280,"A, R, K, V",0.75,1.0,0.5,0.75,1.0,1.0,0.75,1.0,0.75,0.5,0.5,0.75,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.5,1.0,0.5,0.75,1.0,1.0,0.75,8.75,1.75,3.75,8.0,V,0.9722222222222222,0.75,0.75,0.7727272727272727
280,281,"V, R",0.75,1.0,0.75,1.0,0.25,0.25,0.5,1.0,0.5,0.25,0.5,0.75,0.75,0.75,0.75,0.75,1.0,0.5,1.0,0.75,0.5,0.25,0.5,0.0,0.5,1.0,1.0,0.25,7.25,2.25,1.5,5.75,V,0.8611111111111112,0.3,0.75,0.5681818181818182
281,282,K,0.75,0.5,0.5,0.5,0.5,0.0,1.0,0.0,0.75,1.0,0.75,0.5,0.75,0.75,0.75,0.5,0.25,0.25,0.5,0.5,0.0,0.75,0.5,0.25,0.5,0.5,1.0,1.0,4.0,1.25,2.0,6.75,K,0.4444444444444444,0.4,0.4166666666666667,0.75
282,283,"K, R, A, V",1.0,0.75,0.75,1.0,0.75,0.75,0.0,0.75,0.0,0.75,0.75,0.5,0.75,1.0,0.75,1.0,1.0,1.0,0.75,0.75,0.75,0.5,0.75,0.75,1.0,0.75,0.75,0.75,7.25,2.75,3.25,7.0,V,0.8055555555555556,0.75,0.9166666666666666,0.6363636363636364
283,284,"A, R",0.0,0.0,1.0,1.0,0.25,0.75,0.75,0.0,0.5,0.25,0.0,0.25,0.0,0.5,0.25,0.5,0.25,0.25,0.0,0.25,0.5,1.0,0.75,0.75,0.0,0.5,0.75,0.25,1.5,2.25,3.25,3.25,"A, K",0.2777777777777778,0.65,0.75,0.29545454545454547
284,285,V,0.5,1.0,0.5,0.5,0.25,0.25,0.25,1.0,0.0,0.0,0.5,0.25,0.0,0.5,0.75,1.0,0.75,0.75,0.75,0.75,1.0,0.5,0.5,0.0,0.25,0.25,1.0,0.0,8.0,1.25,1.5,2.5,V,0.8888888888888888,0.3,0.5833333333333334,0.22727272727272727
285,286,"V, K, R, A",0.75,0.5,1.0,1.0,0.75,0.75,0.75,0.75,1.0,1.0,0.5,0.75,0.75,0.5,0.75,1.0,0.75,0.75,0.75,0.5,1.0,0.75,0.0,0.75,0.75,0.25,0.75,0.5,6.75,2.75,3.0,7.0,K,0.75,0.6,0.9166666666666666,0.6818181818181818
286,287,0.75,0.75,0.5,0.5,0.25,0.75,0.75,0.75,0.5,0.5,0.5,0.75,0.5,0.5,0.5,0.5,0.75,0.0,0.25,0.0,0.5,0.25,0.75,0.75,0.75,1.0,0.25,0.5,1.0,3.5,1.0,4.0,5.75,K,0.3888888888888889,0.8,0.3333333333333333,0.6136363636363636
287,288,"V, R",0.25,0.75,1.0,0.75,0.25,0.5,0.5,0.75,0.5,0.5,0.25,0.25,0.0,0.5,0.5,1.0,0.5,1.0,0.5,1.0,0.75,0.5,0.5,0.5,1.0,0.5,0.75,0.5,5.5,2.75,3.0,4.0,V,0.7222222222222222,0.6,0.9166666666666666,0.36363636363636365
288,289,"V, A",0.75,1.0,0.5,1.0,0.0,0.0,0.25,1.0,0.5,0.0,0.5,0.0,0.5,0.5,0.75,1.0,0.0,0.0,0.0,0.75,0.75,0.5,0.25,0.75,0.75,0.0,0.5,0.5,5.25,1.5,2.25,3.0,V,0.6388888888888888,0.45,0.5,0.3181818181818182
289,290,K,0.75,1.0,0.5,0.5,0.75,0.5,0.5,0.25,1.0,0.5,0.75,0.0,0.75,1.0,0.75,0.75,0.75,0.75,0.0,0.25,0.25,0.5,0.25,1.0,0.5,0.75,0.5,0.5,4.0,1.75,2.25,6.75,K,0.5,0.55,0.5833333333333334,0.6590909090909091
290,291,"K, R, A",0.5,0.5,1.0,0.75,0.75,0.75,1.0,0.5,1.0,0.75,1.0,1.0,1.0,1.0,0.75,0.5,0.25,0.5,0.25,0.25,0.5,1.0,0.5,0.5,0.75,0.0,0.5,1.0,4.0,2.25,3.0,9.0,K,0.4444444444444444,0.7,0.75,0.8181818181818182
291,292,"R, A",0.75,0.5,1.0,1.0,0.5,0.0,0.25,0.5,0.5,0.0,0.25,0.5,0.0,0.5,0.5,0.5,0.25,1.0,0.75,0.5,0.5,0.0,0.75,0.75,0.0,0.5,0.5,0.5,4.5,3.0,1.5,4.25,V,0.5,0.3,1.0,0.38636363636363635
292,293,"V, R",0.25,1.0,0.75,0.5,0.5,0.5,0.5,0.75,0.5,0.25,0.75,0.25,0.5,0.5,1.0,0.5,1.0,0.5,0.75,1.0,1.0,0.5,0.5,0.0,0.0,0.5,1.0,0.5,8.0,1.25,1.0,5.0,V,0.8888888888888888,0.3,0.5833333333333334,0.45454545454545453
293,294,0.75,0.5,0.5,0.75,0.5,0.75,1.0,0.5,0.5,0.5,0.75,0.25,0.0,0.5,0.0,1.0,0.25,0.5,0.5,0.5,0.5,0.25,0.25,0.75,0.5,1.0,0.5,0.5,1.0,4.0,1.75,3.5,5.25,K,0.5,0.7,0.5833333333333334,0.4772727272727273
294,295,"A, K, R",0.75,0.0,0.0,1.0,0.5,1.0,0.5,0.75,0.75,1.0,0.75,0.75,1.0,0.75,0.5,0.5,0.75,0.5,0.0,0.5,0.5,1.0,1.0,1.0,0.75,0.75,0.75,0.75,4.25,1.5,4.75,8.25,K,0.4722222222222222,0.95,0.5,0.75
295,296,"A, R, V",0.25,0.25,0.75,1.0,0.5,1.0,0.5,0.75,0.5,0.25,0.25,0.5,0.25,1.0,1.0,1.0,0.5,1.0,0.75,0.75,0.75,0.75,1.0,1.0,0.5,0.5,0.75,0.75,6.5,2.75,4.25,5.25,V,0.7222222222222222,0.85,0.9166666666666666,0.4772727272727273
296,297,"A, V, R",0.25,0.0,1.0,0.0,0.5,1.0,0.5,0.75,0.25,0.0,0.5,0.5,0.75,0.25,0.75,0.75,0.75,0.25,0.75,1.0,0.75,0.75,0.75,0.75,1.0,0.75,1.0,0.5,6.5,1.25,4.25,4.25,V,0.7222222222222222,0.85,0.4166666666666667,0.4318181818181818
297,298,"V, K, R, A",1.0,0.75,0.75,1.0,0.0,0.5,0.75,1.0,0.75,0.75,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.75,1.0,1.0,1.0,0.75,0.25,0.5,1.0,0.25,0.75,0.75,8.0,2.5,2.5,7.0,V,0.8888888888888888,0.6,0.8333333333333334,0.6363636363636364
298,299,"K, R, A, V",1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.75,1.0,0.75,0.5,0.75,1.0,1.0,1.0,1.0,0.75,0.25,0.75,1.0,1.0,1.0,0.0,0.25,1.0,1.0,1.0,0.75,8.25,1.25,2.75,8.75,K,0.9166666666666666,0.55,0.5833333333333334,0.8409090909090909
299,300,K,0.75,1.0,0.0,0.5,0.75,0.75,0.25,0.0,0.5,1.0,0.75,0.5,0.75,1.0,0.5,0.0,0.5,0.5,0.25,0.5,0.75,0.0,0.5,0.5,0.5,1.0,0.0,1.0,3.0,1.0,2.25,7.75,K,0.3888888888888889,0.45,0.3333333333333333,0.75
300,301,"K, R, V, A",0.5,1.0,0.75,1.0,0.25,1.0,1.0,1.0,0.75,1.0,0.0,1.0,1.0,0.0,0.75,1.0,1.0,0.5,0.75,0.75,0.75,1.0,0.75,1.0,0.75,1.0,1.0,0.75,8.0,2.25,4.5,7.25,V,0.8888888888888888,0.9,0.75,0.6590909090909091
301,302,"A, V",0.5,0.25,1.0,0.25,0.75,0.75,1.0,0.75,0.5,0.25,0.5,0.75,0.5,0.0,1.0,0.75,0.75,0.25,0.75,0.75,0.75,0.0,0.75,0.25,1.0,0.5,0.75,0.0,6.5,1.5,2.75,5.25,V,0.7222222222222222,0.55,0.5,0.4772727272727273
302,303,R,0.0,0.5,0.75,1.0,0.5,0.75,0.5,0.5,0.75,0.5,0.5,0.75,0.25,0.75,0.25,0.25,0.25,0.75,0.25,0.5,0.75,0.5,0.5,0.25,0.0,0.5,0.5,0.75,3.75,2.5,1.5,5.75,K,0.4166666666666667,0.4,0.8333333333333334,0.5227272727272727
303,304,V,0.5,1.0,0.0,0.75,0.25,0.25,0.75,1.0,0.0,0.25,0.75,0.25,0.5,0.5,0.75,0.75,1.0,0.75,1.0,1.0,0.75,0.0,0.5,0.5,0.25,0.25,1.0,0.75,8.25,1.5,1.5,4.75,V,0.9166666666666666,0.3,0.5,0.4318181818181818
304,305,"V, K",0.75,0.75,0.0,0.5,0.75,0.75,0.0,0.25,1.0,0.25,1.0,0.75,1.0,1.0,0.75,0.75,0.0,0.5,1.0,0.75,1.0,0.75,0.5,0.25,0.5,0.5,0.25,0.0,5.5,1.0,2.75,7.0,K,0.6111111111111112,0.55,0.3333333333333333,0.6363636363636364
305,306,"K, A, V",1.0,0.75,0.5,0.5,0.5,0.75,0.25,0.75,0.0,1.0,0.5,0.75,0.75,1.0,1.0,0.75,1.0,0.75,0.5,1.0,0.5,0.75,1.0,1.0,1.0,0.75,1.0,0.5,7.25,1.75,4.5,7.0,V,0.8055555555555556,0.9,0.5833333333333334,0.6363636363636364
306,307,"K, V",1.0,0.5,0.25,0.5,0.75,0.5,1.0,1.0,0.75,0.5,1.0,0.5,0.75,1.0,1.0,0.0,1.0,1.0,0.75,0.75,0.75,0.75,0.5,0.5,0.25,0.25,0.75,1.0,6.0,1.75,2.0,8.0,K,0.7222222222222222,0.5,0.5833333333333334,0.7727272727272727
307,308,"R, A, K, V",1.0,0.75,0.75,0.75,0.75,0.75,1.0,0.5,1.0,1.0,0.75,1.0,1.0,0.75,1.0,1.0,1.0,0.75,1.0,0.75,0.25,1.0,0.75,0.75,0.75,0.75,1.0,1.0,6.75,2.25,4.0,10.0,K,0.8055555555555556,0.8,0.75,0.9090909090909091
308,309,"A, V, K",0.75,0.25,0.5,0.5,0.75,1.0,0.75,0.75,1.0,0.75,0.75,1.0,0.75,1.0,0.75,0.75,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,1.0,1.0,7.25,2.0,4.75,9.25,K,0.8055555555555556,0.95,0.6666666666666666,0.8409090909090909
309,310,"K, V",0.75,1.0,0.5,0.25,0.75,0.0,0.5,0.75,0.75,1.0,1.0,1.0,0.5,1.0,0.75,1.0,1.0,0.5,0.5,0.75,1.0,0.5,0.25,0.5,0.75,0.75,0.0,0.5,6.75,1.25,2.0,7.5,K,0.75,0.4,0.4166666666666667,0.7727272727272727
310,311,0.75,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.75,0.5,0.5,0.75,0.5,0.0,0.5,0.5,0.5,0.75,0.25,0.5,0.0,0.5,1.0,1.0,0.5,0.25,0.0,0.0,2.75,1.75,2.5,3.75,K,0.3055555555555556,0.7,0.5833333333333334,0.38636363636363635
311,312,"V, K, A, R",0.75,1.0,0.5,1.0,0.5,1.0,0.25,0.75,1.0,0.75,0.75,1.0,1.0,0.5,1.0,0.75,0.75,1.0,0.5,0.75,0.75,1.0,0.75,1.0,0.75,1.0,0.75,1.0,7.0,2.5,4.5,8.5,K,0.7777777777777778,0.9,0.8333333333333334,0.7727272727272727
312,313,"V, R, A",0.5,1.0,1.0,0.5,0.0,1.0,0.5,0.75,0.75,0.5,1.0,0.25,0.5,0.0,0.75,0.25,0.75,1.0,0.5,1.0,1.0,0.75,1.0,0.75,0.25,0.75,0.5,0.5,6.0,2.5,3.75,4.75,V,0.7222222222222222,0.75,0.8333333333333334,0.4772727272727273
313,314,"V, R, A, K",1.0,0.75,0.75,1.0,0.75,1.0,0.75,0.75,0.75,0.5,1.0,1.0,1.0,1.0,0.75,0.75,0.75,0.75,0.75,0.5,0.75,0.75,0.0,0.75,0.75,0.75,0.5,0.25,5.75,2.5,3.25,8.25,K,0.6944444444444444,0.65,0.8333333333333334,0.7954545454545454
314,315,"K, V, A",0.75,0.0,0.25,0.0,0.5,0.75,0.75,1.0,0.75,0.75,0.0,1.0,1.0,1.0,0.75,0.5,0.5,0.25,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.75,1.0,0.25,5.5,0.5,4.75,7.0,K,0.7222222222222222,0.95,0.16666666666666666,0.6818181818181818
315,316,"A, K, V, R",1.0,0.25,0.5,1.0,0.25,0.75,0.25,0.75,0.75,0.5,0.0,0.25,0.75,0.75,1.0,1.0,0.75,0.5,0.75,1.0,1.0,1.0,0.75,1.0,0.75,0.25,0.75,0.75,7.25,1.5,4.25,5.5,V,0.8055555555555556,0.85,0.6666666666666666,0.5
316,317,"A, R, V, K",0.75,1.0,1.0,0.0,0.75,0.75,1.0,0.0,1.0,1.0,0.75,1.0,1.0,0.75,1.0,0.5,1.0,0.75,1.0,1.0,1.0,0.25,0.75,0.5,1.0,0.5,0.75,1.0,7.25,1.75,2.75,9.5,K,0.8055555555555556,0.65,0.5833333333333334,0.8636363636363636
317,318,"V, K, A",0.5,1.0,0.5,0.5,0.75,0.5,0.75,1.0,0.75,1.0,0.75,0.75,0.5,0.75,0.75,0.5,0.75,0.5,0.0,1.0,0.75,0.5,1.0,0.75,0.5,1.0,0.5,1.0,5.75,1.5,1.75,8.0,K,0.6944444444444444,0.65,0.5,0.7727272727272727
318,319,"A, K",0.75,0.25,0.5,0.5,0.75,1.0,0.75,0.5,1.0,0.25,0.5,0.75,1.0,1.0,0.5,0.75,0.25,0.5,0.75,0.25,0.75,0.75,0.75,0.75,0.75,1.0,0.5,0.5,4.5,1.5,4.0,8.25,K,0.5,0.8,0.5,0.75
319,320,"V, K",0.75,1.0,0.5,0.25,0.75,0.25,0.75,0.75,1.0,0.75,1.0,1.0,0.75,1.0,0.25,0.5,0.75,0.75,1.0,0.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.75,5.75,1.0,2.25,9.5,K,0.6944444444444444,0.45,0.5,0.8636363636363636
320,321,"R, K, V",1.0,0.5,0.5,0.75,0.25,0.5,1.0,0.75,0.0,0.75,0.75,1.0,0.75,0.5,0.0,0.75,0.5,0.75,1.0,0.75,1.0,0.5,0.75,0.75,0.5,1.0,1.0,0.25,5.75,2.0,3.0,7.25,K,0.6944444444444444,0.6,0.6666666666666666,0.6590909090909091
321,322,K,0.25,0.5,0.5,0.5,1.0,0.25,0.75,0.5,0.75,0.25,0.75,0.75,0.75,1.0,0.25,0.0,0.25,0.5,0.0,0.5,0.0,0.75,0.5,0.5,0.5,0.0,0.25,0.75,2.25,1.5,2.5,7.0,K,0.25,0.5,0.5,0.6363636363636364
322,323,"R, A, K, V",1.0,0.75,0.75,0.75,0.75,0.75,0.25,1.0,0.75,1.0,1.0,0.5,0.5,0.5,0.5,0.75,0.75,0.75,0.5,0.75,0.5,1.0,1.0,1.0,1.0,0.75,0.75,0.0,5.75,2.25,4.75,6.5,K,0.6944444444444444,0.95,0.75,0.6363636363636364
323,324,"K, R",0.5,0.75,1.0,0.75,1.0,0.5,1.0,0.75,1.0,0.75,0.25,1.0,0.5,1.0,0.25,0.25,0.0,0.5,0.75,1.0,0.25,0.5,0.0,0.5,0.75,1.0,0.5,0.75,4.5,2.25,2.25,7.75,K,0.5,0.45,0.75,0.7954545454545454
324,325,"V, K",0.75,0.75,0.75,0.25,0.75,0.5,1.0,0.75,1.0,1.0,0.5,0.75,0.75,1.0,1.0,0.75,0.75,0.0,0.75,0.75,0.75,0.75,0.25,0.25,0.0,0.75,0.0,0.75,6.25,1.0,1.75,9.0,K,0.6944444444444444,0.35,0.3333333333333333,0.8181818181818182
325,326,"A, V, K",1.0,0.75,0.5,0.5,0.5,0.75,0.75,1.0,0.75,0.5,0.75,1.0,0.75,0.25,0.5,1.0,1.0,0.5,0.75,1.0,0.5,1.0,0.75,1.0,1.0,0.5,1.0,1.0,7.0,1.0,4.5,6.75,V,0.8333333333333334,0.9,0.5,0.7045454545454546
