StudentID,Preferences,Q0,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Visual,Reading,Auditorial,Kinesthetic,Preferred_Style
240,K,0.75,0.5,0.5,0.25,1.0,0.25,0.75,0.25,0.75,0.5,0.0,0.75,0.75,0.5,0.5,0.5,0.5,0.75,1.0,0.75,0.5,0.5,0.25,0.0,0.75,1.0,0.75,1.0,0.5833333333333334,0.5,0.35,0.7045454545454546,K
648,R,0.25,0.5,0.25,0.0,0.25,0.75,0.25,0.5,1.0,0.5,0.25,0.0,0.5,0.5,0.5,0.5,0.5,0.75,1.0,0.75,0.5,0.0,0.5,0.25,0.5,0.25,0.75,0.5,0.6111111111111112,0.3333333333333333,0.4,0.38636363636363635,V
599,"K, R",1.0,0.0,1.0,1.0,0.75,0.5,1.0,0.5,0.75,0.75,0.5,0.5,1.0,0.75,0.5,0.25,1.0,1.0,0.0,0.25,0.75,0.5,0.5,0.75,0.5,1.0,0.0,0.25,0.3611111111111111,1.0,0.55,0.75,K
197,K,0.0,0.0,0.5,0.0,1.0,0.5,0.75,0.5,1.0,0.5,0.5,0.75,0.75,0.75,1.0,0.25,1.0,0.25,0.0,0.25,0.75,0.25,0.25,0.5,0.75,0.75,1.0,0.75,0.5277777777777778,0.25,0.45,0.6818181818181818,K
399,"A, R",0.25,0.5,1.0,0.75,0.0,0.75,0.5,0.5,0.25,0.5,0.75,0.5,0.5,0.5,0.0,0.75,0.5,1.0,0.5,0.25,0.75,0.75,1.0,0.75,0.0,0.5,0.25,0.75,0.4444444444444444,0.9166666666666666,0.65,0.45454545454545453,K
681,K,1.0,0.5,0.0,0.5,0.75,0.75,0.5,0.25,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.25,0.5,0.5,0.75,0.5,0.5,0.25,0.0,1.0,0.5,0.25,0.5,0.25,0.4,0.7727272727272727,K
256,A,0.5,0.75,0.0,1.0,0.25,1.0,0.5,0.5,0.75,0.5,0.25,0.5,0.0,0.25,0.5,0.5,0.5,0.5,0.0,0.0,0.5,1.0,1.0,0.75,1.0,1.0,0.75,0.5,0.4444444444444444,0.5,0.95,0.45454545454545453,K
764,"V, A",0.75,0.75,0.25,0.75,0.0,0.5,0.25,1.0,0.5,0.25,0.5,0.5,0.5,0.75,1.0,1.0,0.75,0.25,1.0,0.75,1.0,0.75,0.75,0.25,0.25,0.25,0.75,0.25,0.8888888888888888,0.4166666666666667,0.5,0.4090909090909091,V
162,"K, V, R",1.0,1.0,0.25,0.5,0.75,0.25,1.0,1.0,0.75,0.5,0.75,0.25,1.0,0.75,0.75,1.0,1.0,1.0,0.75,1.0,1.0,0.25,0.5,0.25,0.25,0.75,1.0,0.0,0.9444444444444444,0.5833333333333334,0.3,0.6818181818181818,V
267,"V, A",0.5,0.75,0.75,0.5,0.5,1.0,0.5,1.0,0.5,0.75,1.0,0.5,0.25,0.5,0.75,0.5,0.75,0.5,0.25,0.75,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.5,0.75,0.5833333333333334,0.85,0.5909090909090909,V
144,K,1.0,0.25,0.5,0.5,0.75,0.0,1.0,0.5,1.0,0.75,0.75,1.0,0.75,0.75,0.5,0.5,0.75,0.25,0.0,0.5,0.25,0.75,0.0,0.0,0.75,0.75,0.5,0.5,0.4166666666666667,0.4166666666666667,0.3,0.8181818181818182,K
664,A,0.0,0.5,0.5,0.0,0.5,0.75,0.5,0.75,0.5,0.0,0.0,0.25,0.25,0.5,0.0,0.0,0.5,0.75,0.5,0.75,0.5,1.0,1.0,1.0,0.5,1.0,0.0,0.5,0.3888888888888889,0.4166666666666667,0.85,0.36363636363636365,A
48,R,0.25,0.0,1.0,1.0,1.0,0.5,0.0,0.5,0.75,1.0,0.75,0.0,0.75,0.5,0.5,0.5,0.5,0.25,0.0,0.75,0.25,0.0,0.25,0.5,0.5,0.25,0.5,0.5,0.3888888888888889,0.75,0.35,0.5227272727272727,K
754,A,0.25,0.0,0.25,0.25,0.25,0.5,0.25,0.25,0.5,0.5,1.0,0.5,0.25,0.75,1.0,0.5,0.0,0.25,0.5,0.0,0.25,0.0,0.75,0.75,0.75,0.25,0.0,0.5,0.2777777777777778,0.25,0.55,0.45454545454545453,K
342,"A, R",0.5,0.5,1.0,0.5,0.75,1.0,0.5,0.5,0.0,0.25,0.75,0.5,0.25,0.75,0.75,0.5,0.5,0.75,0.5,0.25,0.25,0.75,0.75,1.0,0.75,0.0,0.5,0.0,0.4722222222222222,0.75,0.85,0.38636363636363635,"A, K"
755,K,0.75,0.5,0.5,0.5,0.75,0.25,1.0,0.5,0.0,1.0,0.5,0.75,1.0,0.75,0.5,0.75,0.5,0.5,0.25,0.5,0.5,0.5,0.25,0.5,0.5,0.75,0.5,0.75,0.5,0.5,0.4,0.7272727272727273,K
217,"K, A, R",0.75,0.25,1.0,0.0,1.0,0.75,0.5,0.5,1.0,0.75,0.75,0.75,0.0,0.75,0.0,0.5,0.25,1.0,0.5,0.25,0.5,0.75,0.75,0.75,1.0,0.5,0.5,1.0,0.3611111111111111,0.6666666666666666,0.8,0.7045454545454546,K
704,"A, R",0.5,0.25,0.75,0.75,0.25,1.0,0.75,0.5,0.5,1.0,0.75,0.5,0.25,0.5,0.75,0.25,0.5,0.75,1.0,0.5,0.5,0.0,1.0,0.75,0.75,0.5,0.25,0.25,0.5,0.75,0.7,0.5227272727272727,K
382,V,0.25,0.75,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.5,0.5,0.0,0.5,0.25,1.0,0.25,0.75,0.5,1.0,0.75,0.75,0.5,0.25,0.5,0.0,0.5,1.0,0.25,0.8055555555555556,0.16666666666666666,0.25,0.3181818181818182,V
685,K,1.0,0.5,0.5,0.5,0.75,0.0,1.0,0.0,1.0,0.25,0.75,0.75,1.0,1.0,0.5,0.5,0.75,0.5,0.5,0.5,1.0,0.25,0.75,0.0,0.5,1.0,0.25,0.0,0.5,0.5,0.3,0.7727272727272727,K
84,R,0.5,0.5,0.75,1.0,0.5,0.0,0.5,0.75,0.5,1.0,0.0,0.25,0.5,0.5,0.75,0.25,0.75,0.75,0.75,0.5,1.0,0.0,0.75,0.5,0.5,0.25,0.0,0.5,0.5833333333333334,0.8333333333333334,0.35,0.45454545454545453,K
195,A,0.5,0.25,0.25,0.75,0.5,1.0,0.5,1.0,0.75,0.5,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.0,0.5,0.25,0.5,1.0,0.75,0.75,1.0,0.25,0.25,0.75,0.5277777777777778,0.3333333333333333,0.9,0.4772727272727273,K
557,"V, K",0.75,0.75,0.25,0.25,0.75,0.25,0.75,1.0,0.75,1.0,0.75,0.75,1.0,1.0,0.75,0.75,0.0,0.5,0.5,0.75,1.0,0.25,0.5,1.0,0.25,1.0,1.0,0.5,0.7222222222222222,0.3333333333333333,0.45,0.8181818181818182,K
108,"V, A, R",0.75,1.0,1.0,0.75,0.5,0.0,0.5,0.75,0.75,0.5,1.0,0.5,0.5,0.25,1.0,0.25,0.5,0.5,1.0,1.0,0.75,0.75,1.0,0.75,1.0,0.25,0.5,1.0,0.75,0.75,0.7,0.5909090909090909,V
208,"V, R",0.75,1.0,1.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,0.75,0.25,1.0,0.5,1.0,1.0,0.5,1.0,0.75,1.0,0.0,0.5,0.75,0.5,0.0,0.25,1.0,0.5,0.8055555555555556,1.0,0.35,0.38636363636363635,V
174,"V, A",0.5,0.75,0.25,0.5,0.25,0.5,0.25,0.0,0.25,0.5,0.25,0.0,0.5,0.25,1.0,0.5,0.75,0.25,0.0,0.25,1.0,0.75,0.75,0.75,1.0,0.25,1.0,1.0,0.5833333333333334,0.3333333333333333,0.75,0.36363636363636365,V
370,V,0.0,0.75,0.5,0.75,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.25,0.5,0.5,1.0,1.0,0.75,0.5,0.0,1.0,1.0,0.25,0.5,0.0,0.5,0.5,0.75,0.5,0.8055555555555556,0.5833333333333334,0.35,0.4318181818181818,V
627,"K, V",1.0,0.75,0.75,0.25,1.0,0.0,0.75,1.0,0.75,1.0,0.5,0.75,0.75,0.75,0.75,1.0,0.75,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.25,0.75,0.75,0.75,0.8888888888888888,0.5,0.35,0.7954545454545454,K
380,V,0.5,0.75,0.5,0.5,0.25,0.5,0.75,0.75,0.5,0.25,0.5,0.0,0.5,0.25,0.75,0.5,1.0,0.25,0.75,0.75,1.0,0.5,0.5,0.5,0.0,0.25,0.75,0.5,0.7777777777777778,0.4166666666666667,0.4,0.38636363636363635,V
94,V,0.25,0.75,0.5,0.75,0.25,0.5,0.0,0.75,0.25,0.75,0.25,0.5,0.5,0.75,0.25,1.0,0.75,0.75,0.75,1.0,0.5,0.5,0.5,0.5,0.75,0.5,0.5,0.25,0.6944444444444444,0.6666666666666666,0.55,0.38636363636363635,V
60,"A, V",0.75,0.75,0.75,0.0,0.25,1.0,0.5,0.75,0.0,0.75,0.5,0.5,0.25,0.5,1.0,0.5,0.75,0.25,0.75,0.75,0.5,1.0,0.75,1.0,1.0,0.0,1.0,0.25,0.75,0.3333333333333333,0.95,0.38636363636363635,V
265,"R, V",0.75,1.0,0.5,0.75,0.5,0.5,0.75,1.0,0.5,0.25,0.25,0.0,0.5,0.5,1.0,1.0,0.75,0.25,0.75,0.75,1.0,0.25,0.5,0.5,0.0,0.5,1.0,0.75,0.9166666666666666,0.5,0.35,0.4772727272727273,V
186,V,1.0,1.0,0.25,0.75,0.0,0.5,0.25,1.0,0.25,0.5,1.0,0.5,0.5,0.25,0.75,1.0,0.0,0.5,0.25,0.5,0.75,0.5,0.25,0.25,0.25,0.5,1.0,0.0,0.6944444444444444,0.5,0.35,0.4318181818181818,V
61,"V, R",0.5,1.0,0.75,0.75,0.25,0.5,0.75,1.0,0.5,0.5,0.75,0.5,1.0,0.25,0.75,1.0,0.75,0.5,0.75,0.0,0.75,0.25,0.75,0.5,0.0,0.25,1.0,0.5,0.7777777777777778,0.6666666666666666,0.4,0.5227272727272727,V
55,"K, R",1.0,0.5,0.75,0.75,1.0,0.75,0.75,0.25,1.0,0.75,0.25,1.0,1.0,1.0,0.5,0.5,0.5,0.75,0.0,0.5,0.0,0.25,0.25,0.5,0.25,1.0,0.5,1.0,0.3611111111111111,0.75,0.4,0.8863636363636364,K
777,"V, R",0.5,0.5,1.0,0.0,0.25,1.0,0.25,0.75,0.5,0.75,0.75,0.25,0.5,0.5,0.5,0.75,0.75,0.5,0.75,0.75,1.0,0.0,0.5,0.0,0.5,0.0,1.0,0.5,0.75,0.5,0.4,0.4318181818181818,V
294,V,0.0,1.0,0.0,0.5,0.5,0.5,0.75,0.75,0.25,0.5,0.25,0.5,0.5,0.5,1.0,0.5,0.75,0.0,1.0,0.5,0.25,0.0,0.25,0.5,0.5,0.25,0.0,0.5,0.6388888888888888,0.16666666666666666,0.35,0.4090909090909091,V
449,A,0.5,0.5,0.25,0.5,0.25,1.0,0.25,0.75,0.75,0.0,0.5,0.0,0.5,0.5,0.5,0.25,0.25,0.25,1.0,0.5,0.5,0.75,0.75,1.0,1.0,0.5,1.0,0.25,0.5833333333333334,0.3333333333333333,0.9,0.36363636363636365,V
307,V,0.25,0.75,1.0,0.5,0.75,0.25,0.5,1.0,0.5,0.25,0.5,0.5,0.5,0.0,0.75,0.75,0.75,0.25,1.0,0.0,0.75,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.75,0.5833333333333334,0.45,0.4772727272727273,V
620,"A, K, V",1.0,1.0,0.5,0.75,1.0,0.5,1.0,0.75,1.0,1.0,0.5,0.75,0.75,1.0,0.75,0.75,0.5,0.25,0.75,0.75,0.75,1.0,1.0,0.5,0.75,0.75,1.0,0.75,0.7777777777777778,0.5,0.75,0.8636363636363636,K
125,"R, V, A",0.0,1.0,0.75,1.0,0.25,0.25,0.0,0.75,0.5,0.5,0.5,0.25,0.25,0.25,1.0,0.5,1.0,0.25,0.5,1.0,1.0,0.75,1.0,1.0,0.75,0.5,0.5,0.25,0.8055555555555556,0.6666666666666666,0.75,0.29545454545454547,V
763,"R, V, K",1.0,0.5,0.75,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.75,1.0,0.75,1.0,0.75,1.0,1.0,0.0,0.25,0.75,0.25,0.5,0.5,0.5,0.75,0.75,0.8333333333333334,0.45,0.8636363636363636,K
733,"R, A",0.5,0.5,0.25,1.0,0.5,0.25,0.5,0.25,0.0,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.75,1.0,0.25,0.75,0.25,0.5,0.75,0.75,0.75,0.5,0.25,0.25,0.4444444444444444,0.75,0.6,0.4090909090909091,K
521,A,0.75,0.5,0.25,0.5,0.25,0.75,0.5,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,1.0,0.5,0.75,1.0,0.25,1.0,0.75,0.75,0.0,0.5,0.5,0.5277777777777778,0.5833333333333334,0.7,0.45454545454545453,K
467,A,0.5,0.5,0.0,0.25,0.75,1.0,0.5,0.5,0.75,0.75,0.5,0.5,0.0,0.0,0.75,0.25,0.5,0.0,0.5,0.5,0.5,1.0,0.25,1.0,1.0,0.0,0.5,0.5,0.5,0.08333333333333333,0.85,0.4318181818181818,K
519,"V, K, A",0.75,0.75,0.25,0.5,1.0,1.0,0.75,0.75,0.75,0.75,1.0,0.75,0.75,1.0,0.75,0.75,1.0,0.0,0.75,0.25,0.75,0.0,0.5,0.75,0.75,1.0,1.0,0.75,0.75,0.25,0.6,0.8409090909090909,K
631,K,0.5,0.75,0.25,0.75,0.75,0.5,1.0,0.25,0.5,0.75,1.0,1.0,1.0,1.0,0.5,0.0,0.25,0.5,0.25,0.0,0.25,0.5,0.5,0.5,0.25,1.0,0.25,1.0,0.2777777777777778,0.5,0.45,0.8636363636363636,K
167,"V, R, K",0.75,1.0,0.5,0.0,0.75,0.25,0.75,0.75,1.0,0.75,0.5,0.75,0.75,1.0,0.75,0.75,0.75,1.0,1.0,0.75,0.75,0.25,0.5,1.0,0.25,0.75,1.0,0.75,0.8333333333333334,0.5,0.45,0.7727272727272727,K
141,"R, V",0.5,0.75,0.75,0.75,0.5,0.25,0.5,0.75,0.75,0.75,0.5,0.5,0.0,0.0,0.75,0.75,1.0,1.0,0.5,0.75,1.0,0.25,0.25,0.25,0.25,0.5,0.5,0.25,0.75,0.8333333333333334,0.25,0.4318181818181818,V
245,"R, K, A",0.0,0.0,0.5,1.0,0.75,1.0,0.5,0.25,0.0,0.75,0.5,0.5,1.0,0.75,0.5,0.25,0.5,1.0,0.5,0.25,0.25,1.0,0.75,0.0,0.75,0.5,0.5,0.75,0.3333333333333333,0.8333333333333334,0.7,0.5454545454545454,K
137,"K, A",1.0,0.25,0.75,0.25,0.75,0.0,0.75,0.0,1.0,1.0,1.0,0.75,0.5,1.0,0.25,0.75,0.25,1.0,0.5,0.25,0.0,0.5,0.0,0.75,0.75,1.0,0.0,1.0,0.25,0.6666666666666666,0.4,0.8863636363636364,K
171,"A, K",0.75,0.25,0.5,1.0,0.75,1.0,1.0,0.75,1.0,1.0,0.75,0.75,0.75,0.75,0.5,0.25,0.25,0.5,0.0,0.5,0.5,0.25,0.75,1.0,1.0,0.75,0.5,0.75,0.3888888888888889,0.6666666666666666,0.8,0.8181818181818182,K
511,"R, V",0.75,0.5,0.5,1.0,0.5,0.25,0.5,0.75,0.5,0.5,0.25,0.5,0.5,0.5,0.75,1.0,0.0,1.0,0.5,1.0,0.75,0.0,0.25,0.25,0.5,0.75,0.75,0.5,0.6666666666666666,0.8333333333333334,0.25,0.5227272727272727,K
735,V,0.5,1.0,0.5,0.75,0.5,0.25,0.75,1.0,0.0,0.75,0.0,0.25,0.5,0.25,1.0,1.0,0.0,0.25,0.75,0.5,1.0,0.25,0.5,0.75,0.0,0.5,1.0,0.5,0.8055555555555556,0.5,0.35,0.4090909090909091,V
729,A,0.75,0.5,0.0,0.5,0.5,0.75,0.0,0.25,0.75,1.0,0.5,0.0,0.25,0.5,0.5,0.5,0.25,0.75,0.25,0.5,0.5,1.0,0.75,0.25,0.75,0.0,0.5,0.5,0.4166666666666667,0.4166666666666667,0.7,0.4318181818181818,K
734,K,0.75,0.5,0.25,0.0,1.0,0.5,1.0,0.25,1.0,1.0,0.75,0.0,1.0,0.75,0.5,0.5,0.0,0.5,1.0,0.5,0.0,0.75,0.5,0.25,0.25,1.0,0.5,0.75,0.4166666666666667,0.25,0.45,0.8181818181818182,K
424,"A, V, R",0.5,0.75,1.0,0.75,0.5,0.5,0.25,0.75,0.5,0.5,0.5,0.25,0.0,0.5,0.5,1.0,1.0,1.0,0.75,0.75,0.75,1.0,0.5,1.0,0.75,0.25,1.0,0.0,0.8055555555555556,0.9166666666666666,0.75,0.3409090909090909,V
366,"K, V",1.0,1.0,0.0,0.25,0.75,0.25,1.0,1.0,0.5,1.0,0.5,1.0,0.25,0.75,1.0,1.0,0.75,0.5,0.25,0.5,1.0,0.25,0.5,0.5,0.5,0.75,0.25,0.25,0.75,0.25,0.4,0.7045454545454546,K
458,"V, R",0.25,0.75,0.75,0.75,0.25,0.25,0.5,0.75,0.5,0.75,0.5,0.5,0.5,0.5,0.5,0.75,1.0,1.0,0.75,1.0,1.0,0.5,0.25,0.25,0.25,0.25,0.75,0.75,0.8055555555555556,0.8333333333333334,0.3,0.4772727272727273,V
72,"K, A",1.0,0.75,0.25,0.5,0.75,1.0,1.0,0.25,0.75,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.25,0.75,0.75,1.0,0.75,0.75,1.0,0.75,0.5,0.4166666666666667,0.85,0.7727272727272727,K
690,R,0.0,0.25,0.75,0.5,0.5,0.75,0.0,0.25,0.75,0.5,0.25,0.5,0.25,0.5,0.25,0.25,0.5,0.75,0.5,0.0,0.5,0.25,0.0,0.25,0.5,0.5,0.5,0.25,0.3333333333333333,0.6666666666666666,0.35,0.36363636363636365,K
635,"K, R",1.0,0.0,1.0,1.0,1.0,0.5,0.75,0.0,1.0,1.0,1.0,0.25,1.0,0.5,1.0,0.75,0.75,0.75,0.5,0.5,0.25,0.5,0.25,0.25,0.25,0.5,0.75,0.75,0.5,0.9166666666666666,0.35,0.7954545454545454,K
305,K,1.0,0.5,0.75,0.5,0.75,0.5,1.0,0.5,1.0,0.25,1.0,0.75,0.75,0.75,0.25,0.75,0.75,0.0,0.75,0.5,0.0,0.0,0.75,0.75,0.5,0.75,0.5,0.75,0.5,0.4166666666666667,0.5,0.7954545454545454,K
44,A,0.75,0.75,0.25,0.0,0.75,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.5,0.25,0.75,0.75,0.25,0.5,0.5,0.75,1.0,1.0,0.75,1.0,0.0,0.0,0.5,0.5277777777777778,0.16666666666666666,0.75,0.5227272727272727,K
654,R,0.5,0.75,0.75,0.75,0.0,0.5,0.25,0.5,0.75,0.25,0.25,0.5,0.25,0.5,0.25,0.25,0.5,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.4722222222222222,0.75,0.5,0.4318181818181818,K
495,"R, V, A",1.0,1.0,1.0,0.25,0.75,0.25,0.75,0.75,0.5,0.5,0.5,0.25,0.5,0.5,1.0,0.5,0.5,0.75,0.75,0.5,0.75,0.0,0.75,0.75,0.75,0.5,1.0,0.5,0.75,0.6666666666666666,0.5,0.5681818181818182,V
705,R,0.5,0.25,0.0,1.0,0.5,1.0,0.25,0.5,0.75,0.5,0.5,0.25,1.0,0.75,0.5,0.5,0.5,1.0,0.5,0.5,0.0,0.5,0.5,0.25,0.75,0.0,0.5,0.5,0.4166666666666667,0.6666666666666666,0.6,0.5,K
181,A,0.5,0.25,0.5,0.0,0.5,1.0,0.0,0.0,0.5,0.5,0.5,0.5,0.25,0.75,1.0,0.25,0.25,0.0,0.5,0.5,0.25,0.75,0.75,0.75,1.0,1.0,0.25,0.5,0.3611111111111111,0.16666666666666666,0.85,0.5,K
155,"V, K",0.75,0.75,0.0,0.5,1.0,0.25,0.75,1.0,1.0,0.75,0.75,1.0,1.0,0.75,1.0,1.0,1.0,0.25,1.0,0.75,1.0,0.75,1.0,0.5,0.0,1.0,0.5,1.0,0.8888888888888888,0.25,0.5,0.8863636363636364,K
653,R,0.5,0.25,1.0,0.75,0.25,0.75,0.75,0.0,0.25,0.5,0.75,0.25,0.5,0.75,0.25,0.25,0.5,1.0,0.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.75,0.3611111111111111,0.9166666666666666,0.45,0.5227272727272727,K
410,V,0.5,0.5,0.25,0.5,0.0,0.25,0.5,1.0,0.75,0.75,0.0,0.25,0.5,0.5,0.0,0.75,0.75,0.75,0.75,1.0,0.75,0.5,0.25,0.25,0.0,0.75,1.0,0.25,0.7222222222222222,0.5,0.25,0.4318181818181818,V
479,R,0.5,0.5,0.75,0.5,0.25,0.0,0.25,0.5,0.5,0.5,0.5,0.5,0.25,0.0,0.75,0.25,0.5,1.0,0.75,0.5,0.5,0.25,0.5,0.25,0.5,0.5,0.5,0.5,0.5277777777777778,0.75,0.3,0.38636363636363635,"V, K"
356,"R, K, V",1.0,1.0,0.5,0.75,0.75,0.0,0.5,0.5,1.0,0.75,1.0,1.0,0.75,1.0,0.75,1.0,0.75,1.0,0.75,1.0,1.0,0.5,0.25,0.5,0.5,0.75,0.75,0.5,0.8333333333333334,0.75,0.35,0.8181818181818182,K
785,"A, R, K",0.5,0.5,0.75,1.0,1.0,1.0,0.5,0.5,1.0,0.75,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.75,0.5,0.5,0.75,1.0,0.0,0.5,1.0,0.75,1.0,0.75,0.6388888888888888,0.8333333333333334,0.7,0.7954545454545454,K
221,"R, K, V",0.75,0.75,1.0,0.5,0.5,0.5,0.75,0.75,0.75,1.0,0.75,0.5,1.0,0.75,1.0,1.0,0.75,1.0,0.5,1.0,0.5,0.0,0.75,0.25,1.0,0.75,0.75,1.0,0.7777777777777778,0.8333333333333334,0.5,0.7727272727272727,K
274,"R, A",0.75,0.0,0.75,1.0,0.25,1.0,0.0,0.75,0.5,0.5,0.5,0.5,0.5,0.25,0.25,0.25,0.25,1.0,0.0,0.5,0.5,0.5,0.5,1.0,1.0,0.25,0.75,0.75,0.3611111111111111,0.9166666666666666,0.8,0.4318181818181818,K
501,V,1.0,1.0,1.0,0.75,0.5,0.5,0.5,0.75,0.75,0.5,0.5,0.25,0.25,0.25,0.5,0.75,0.5,0.5,0.75,0.5,0.75,0.5,0.0,0.5,0.75,0.5,0.75,0.75,0.6944444444444444,0.75,0.45,0.5227272727272727,V
355,K,0.75,0.5,0.5,0.25,0.5,0.75,1.0,0.5,1.0,1.0,0.75,0.75,0.75,0.75,0.0,0.5,0.25,0.25,0.75,0.25,0.0,0.5,0.25,0.75,0.0,0.0,0.75,0.75,0.3888888888888889,0.3333333333333333,0.45,0.7272727272727273,K
261,V,0.5,1.0,0.5,0.5,0.0,0.5,1.0,0.25,0.25,0.75,0.0,1.0,0.25,0.25,0.75,0.75,1.0,0.5,0.75,0.5,1.0,1.0,0.25,0.25,0.25,1.0,1.0,0.25,0.7777777777777778,0.5,0.45,0.4772727272727273,V
484,A,0.0,0.5,0.25,0.5,0.75,0.75,0.25,0.5,0.5,0.0,0.25,0.5,0.0,0.25,0.5,0.25,0.5,0.75,0.0,0.5,0.5,1.0,0.75,0.75,1.0,0.25,0.5,0.25,0.4166666666666667,0.5,0.85,0.2727272727272727,A
769,"A, V",0.5,0.5,0.5,0.75,0.5,0.75,0.75,0.0,1.0,0.5,0.5,0.75,0.5,0.0,0.75,0.25,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.75,1.0,0.5,0.5,1.0,0.5555555555555556,0.75,0.9,0.5909090909090909,K
196,"A, K, R",0.75,0.5,0.0,1.0,0.5,1.0,0.0,0.75,1.0,1.0,1.0,1.0,0.75,0.5,0.5,0.5,0.5,0.75,0.0,1.0,1.0,0.75,0.75,0.0,0.5,0.75,0.0,1.0,0.5277777777777778,0.5833333333333334,0.6,0.75,K
34,"V, K",0.75,0.75,0.5,0.25,0.25,0.0,1.0,0.5,0.75,0.75,0.5,1.0,0.75,0.75,1.0,0.75,0.25,0.25,1.0,0.75,1.0,0.25,0.25,0.25,0.5,0.5,1.0,1.0,0.7777777777777778,0.3333333333333333,0.25,0.7272727272727273,K
3,R,0.0,0.5,0.75,0.75,0.5,0.0,0.0,0.5,0.5,0.5,0.25,0.75,0.5,0.25,0.25,0.5,0.0,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.25,0.5,0.5,0.4166666666666667,0.75,0.3,0.36363636363636365,K
773,A,1.0,0.25,0.5,0.5,0.5,1.0,0.25,0.75,1.0,0.5,0.0,0.0,1.0,0.5,0.5,0.5,0.75,0.75,0.5,0.25,0.25,0.0,0.75,0.75,0.75,0.75,0.5,0.0,0.4722222222222222,0.5833333333333334,0.65,0.5,K
693,"A, K, V",1.0,0.0,0.5,0.5,1.0,0.25,0.75,1.0,0.5,0.5,0.75,0.5,1.0,1.0,1.0,1.0,0.75,0.5,1.0,0.75,1.0,0.75,0.5,0.25,0.25,0.5,0.75,1.0,0.8055555555555556,0.5,0.4,0.7727272727272727,K
450,"V, A",0.0,0.75,0.5,0.0,0.5,1.0,0.5,1.0,0.75,0.0,0.0,0.25,0.75,0.75,0.75,1.0,1.0,0.25,1.0,0.5,1.0,0.75,0.75,0.75,1.0,0.5,1.0,0.5,0.8888888888888888,0.25,0.85,0.4090909090909091,V
423,V,0.0,0.75,0.5,0.25,0.0,0.25,0.5,0.0,0.25,0.0,0.75,0.5,0.25,0.5,0.75,1.0,1.0,0.0,0.0,0.0,0.75,0.25,1.0,0.5,1.0,0.5,1.0,0.5,0.5833333333333334,0.25,0.6,0.3409090909090909,V
16,"A, V",0.75,1.0,0.5,0.5,0.0,1.0,0.25,1.0,0.0,0.5,0.25,0.25,1.0,0.25,1.0,0.75,1.0,0.25,1.0,1.0,0.75,1.0,1.0,1.0,0.5,0.25,0.25,0.25,0.8611111111111112,0.4166666666666667,0.9,0.3409090909090909,V
799,"R, A",0.5,1.0,0.5,1.0,0.5,1.0,0.0,0.25,0.75,0.5,0.25,0.25,0.5,0.5,0.5,0.75,0.25,1.0,0.25,0.25,0.5,1.0,1.0,1.0,1.0,0.75,0.25,0.75,0.4444444444444444,0.8333333333333334,1.0,0.4772727272727273,K
53,"A, V",0.75,1.0,0.5,0.5,0.5,0.0,0.25,0.25,0.25,0.5,0.5,0.25,0.75,0.0,1.0,1.0,0.75,0.5,1.0,1.0,0.75,1.0,1.0,0.25,0.5,0.25,1.0,0.0,0.8611111111111112,0.5,0.55,0.36363636363636365,V
739,"A, R",0.5,0.5,0.5,0.75,0.75,0.75,0.25,0.0,0.5,0.5,0.25,0.25,1.0,0.0,0.5,0.0,0.0,0.5,0.25,0.5,0.5,1.0,0.5,0.75,0.25,0.0,0.5,0.5,0.3055555555555556,0.5833333333333334,0.65,0.4090909090909091,K
781,V,1.0,0.75,0.5,0.0,0.0,0.25,0.75,1.0,0.75,0.75,0.0,0.5,0.0,0.75,0.75,0.75,0.75,0.5,1.0,1.0,1.0,0.5,0.5,0.75,0.25,0.25,1.0,0.5,0.8888888888888888,0.3333333333333333,0.45,0.4772727272727273,V
